batch_number,status,title,template_type,volume,kdi,tier,cluster_capture_potential,proposed_article_title,page_purpose,category
1,not_started,Shishito Peppers,ingredient_hub,40500.0,27.0,Tier 1,40500.0,Shishito Pepper Recipe,seo_target,
1,not_started,radicchio,ingredient_hub,40500.0,28.0,Tier 1,40500.0,Radicchio Recipe,seo_target,
1,not_started,how to start meal prepping,howto_technique,40500.0,28.0,Tier 1,40500.0,Start Meal Prepping Recipe,seo_target,
1,not_started,coconut cream,ingredient_hub,40500.0,22.0,Tier 1,40500.0,Coconut Cream Recipe,seo_target,
1,not_started,halo halo,ingredient_hub,40500.0,26.0,Tier 1,40500.0,Halo Halo Recipe,seo_target,
1,not_started,ciabatta rolls,ingredient_hub,40500.0,26.0,Tier 1,40500.0,Ciabatta Roll Recipe,seo_target,
1,not_started,italian sausage,ingredient_hub,40500.0,23.0,Tier 1,40500.0,Italian Sausage Recipe,seo_target,
1,not_started,easy dutch recipes at home,recipe_or_dish,40500.0,24.0,Tier 1,40500.0,Dutch at Home Recipe,seo_target,
1,not_started,easy polish recipes at home,recipe_or_dish,40500.0,20.0,Tier 1,40500.0,Polish at Home Recipe,seo_target,
1,not_started,asparagus in the oven,recipe_or_dish,40500.0,28.0,Tier 1,40500.0,asparagus in the oven,seo_target,allrecipes_mobile_find
1,not_started,in n out burger recipe,recipe_or_dish,40500.0,21.0,Tier 1,40500.0,N Out Burger Recipe,seo_target,
1,not_started,burger king whopper changes,recipe_or_dish,40500.0,25.0,Tier 1,40500.0,burger king whopper changes,seo_target,brand_news_reactive
1,not_started,king crab legs,recipe_or_dish,33100.0,27.0,Tier 1,33100.0,King Crab Leg Recipe,seo_target,
1,not_started,easy belgian recipes at home,recipe_or_dish,33100.0,14.0,Tier 1,33100.0,Belgian at Home Recipe,seo_target,
1,not_started,fish and chips and,recipe_or_dish,33100.0,28.0,Tier 1,33100.0,fish and chips and,seo_target,allrecipes_mobile_find
1,not_started,cup conversion chart,recipe_or_dish,33100.0,21.0,Tier 1,33100.0,Cup Conversion Chart Recipe,seo_target,
1,not_started,easy hungarian recipes at home,recipe_or_dish,33100.0,25.0,Tier 1,33100.0,Hungarian at Home Recipe,seo_target,
1,not_started,non alcoholic wine,recipe_or_dish,33100.0,24.0,Tier 1,33100.0,Non Alcoholic Wine Recipe,seo_target,
1,not_started,sugar and cane,recipe_or_dish,33100.0,22.0,Tier 1,33100.0,Sugar Cane Recipe,seo_target,
1,not_started,banana bread recipe with yogurt,recipe_or_dish,33100.0,25.0,Tier 1,33100.0,Banana Bread Yogurt Recipe,seo_target,
1,not_started,little debbie soft baked cookies,recipe_or_dish,33100.0,23.0,Tier 1,33100.0,little debbie soft baked cookies,seo_target,allrecipes_mobile_find
1,not_started,costco meat product alert,recipe_or_dish,33100.0,29.0,Tier 1,33100.0,costco meat product alert,seo_target,brand_news_reactive
1,not_started,how to make milk butter,howto_technique,33100.0,25.0,Tier 1,33100.0,how to make milk butter,seo_target,allrecipes_mobile_find
1,not_started,healthy children's snack,recipe_or_dish,33100.0,29.0,Tier 1,33100.0,Healthy Children Snack Recipe,seo_target,
1,not_started,easy breakfast ideas for kids,recipe_or_dish,33100.0,18.0,Tier 1,33100.0,Breakfast Idea Kid Recipe,seo_target,
1,not_started,cara cara orange,recipe_or_dish,33100.0,26.0,Tier 1,33100.0,Cara Cara Orange Recipe,seo_target,
1,not_started,is heavy cream the same as heavy whipping cream,recipe_or_dish,33100.0,28.0,Tier 1,33100.0,Heavy Cream Same As Heavy Whipping Cream Recipe,seo_target,
1,not_started,tea thai tea,recipe_or_dish,33100.0,18.0,Tier 1,33100.0,Tea Thai Tea Recipe,seo_target,
1,not_started,brie cheese and,recipe_or_dish,33100.0,27.0,Tier 1,33100.0,brie cheese and,seo_target,keyword_gap_find
1,not_started,easy middle eastern recipes,recipe_or_dish,27100.0,28.0,Tier 1,27100.0,Middle Eastern Recipe,seo_target,
1,not_started,how to make jello shots,howto_technique,27100.0,24.0,Tier 1,27100.0,Jello Shot Recipe,seo_target,
1,not_started,bread machine recipes,recipe_or_dish,27100.0,27.0,Tier 1,27100.0,Bread Machine Recipe,seo_target,
1,not_started,cosmic crisp apple,recipe_or_dish,27100.0,26.0,Tier 1,27100.0,cosmic crisp apple,seo_target,allrecipes_mobile_find
1,not_started,best smoothie recipes for energy,recipe_or_dish,27100.0,25.0,Tier 1,27100.0,best smoothie recipes for energy,seo_target,allrecipes_mobile_find
1,not_started,fennel and fennel seeds,recipe_or_dish,27100.0,25.0,Tier 1,27100.0,Fennel Fennel Seed Recipe,seo_target,
1,not_started,sunday dinner ideas,recipe_or_dish,27100.0,29.0,Tier 1,27100.0,Sunday Dinner Idea Recipe,seo_target,
1,not_started,160 c to f,recipe_or_dish,27100.0,29.0,Tier 1,27100.0,160 C F Recipe,seo_target,
1,not_started,nestle chocolate chip cookie recipe,recipe_or_dish,27100.0,26.0,Tier 1,27100.0,Nestle Chocolate Chip Cookie Recipe,seo_target,
1,not_started,how to make cold brew tea,howto_technique,27100.0,28.0,Tier 1,27100.0,Cold Brew Tea Recipe,seo_target,
1,not_started,sweet red wine,recipe_or_dish,27100.0,11.0,Tier 1,27100.0,Sweet Red Wine Recipe,seo_target,
1,not_started,cane's sauce recipe,recipe_or_dish,27100.0,29.0,Tier 1,27100.0,cane's sauce recipe,seo_target,allrecipes_mobile_find
1,not_started,french's fried onions,recipe_or_dish,27100.0,27.0,Tier 1,27100.0,French Fried Onion Recipe,seo_target,
1,not_started,chocolate powder chocolate powder,recipe_or_dish,27100.0,22.0,Tier 1,27100.0,Chocolate Powder Chocolate Powder Recipe,seo_target,
1,not_started,baking sheet nonstick,recipe_or_dish,27100.0,24.0,Tier 1,27100.0,baking sheet nonstick,seo_target,keyword_gap_find
1,not_started,white tea shot,recipe_or_dish,27100.0,24.0,Tier 1,27100.0,White Tea Shot Recipe,seo_target,
1,not_started,hue bun bo,recipe_or_dish,27100.0,19.0,Tier 1,27100.0,Hue Bun Bo Recipe,seo_target,
1,not_started,throat coat tea,recipe_or_dish,27100.0,25.0,Tier 1,27100.0,Throat Coat Tea Recipe,seo_target,
1,not_started,indian spices and,recipe_or_dish,27100.0,27.0,Tier 1,27100.0,Indian Spice Recipe,seo_target,
1,not_started,gluten free snacks,recipe_or_dish,27100.0,16.0,Tier 1,27100.0,Gluten Free Snack Recipe,seo_target,
1,not_started,garam masala garam,recipe_or_dish,27100.0,25.0,Tier 1,27100.0,garam masala garam,seo_target,allrecipes_mobile_find
1,not_started,egg noodles egg noodles,recipe_or_dish,27100.0,28.0,Tier 1,27100.0,egg noodles egg noodles,seo_target,allrecipes_mobile_find
1,not_started,latte vs cappuccino,comparison,22200.0,29.0,Tier 1,22200.0,latte vs cappuccino,seo_target,allrecipes_mobile_find
1,not_started,chicken stock vs broth,comparison,22200.0,25.0,Tier 1,22200.0,Chicken Stock vs. Broth: What's the Difference?,seo_target,
1,not_started,how to make a latte at home,howto_technique,22200.0,12.0,Tier 1,22200.0,Latte at Home Recipe,seo_target,
1,not_started,how to hold chopsticks,howto_technique,22200.0,26.0,Tier 1,22200.0,Hold Chopstick Recipe,seo_target,
1,not_started,how long to steam broccoli,howto_technique,22200.0,29.0,Tier 1,22200.0,Steam Broccoli Recipe,seo_target,
1,not_started,how long does chicken last in the fridge,howto_technique,22200.0,29.0,Tier 1,22200.0,How Long Chicken Last Fridge Recipe,seo_target,
2,not_started,what is a dirty soda,definition,22200.0,28.0,Tier 1,22200.0,What Is Dirty Soda? (And How to Use It),seo_target,
2,not_started,How to Cut a Pomegranate,howto_technique,22200.0,26.0,Tier 1,22200.0,Cut Pomegranate Recipe,seo_target,
2,not_started,what is mutton,definition,22200.0,29.0,Tier 1,22200.0,what is mutton,seo_target,allrecipes_mobile_find
2,not_started,how long can ground beef stay in the fridge,howto_technique,18100.0,5.0,Tier 1,18100.0,How Long Ground Beef Stay Fridge Recipe,seo_target,
2,not_started,how to cook beets,howto_technique,18100.0,25.0,Tier 1,18100.0,Beet Recipe,seo_target,
2,not_started,how to keep avocados from browning,howto_technique,18100.0,18.0,Tier 1,18100.0,Keep Avocado From Browning Recipe,seo_target,
2,not_started,polenta vs grits,comparison,18100.0,28.0,Tier 1,18100.0,Polenta vs. Grits: What's the Difference?,seo_target,
2,not_started,what is soju,definition,18100.0,14.0,Tier 1,18100.0,What Is Soju? (And How to Use It),seo_target,
2,not_started,mezcal vs tequila,comparison,18100.0,17.0,Tier 1,18100.0,Mezcal vs. Tequila: What's the Difference?,seo_target,
2,not_started,what is cognac,definition,14800.0,26.0,Tier 1,14800.0,What Is Cognac? (And How to Use It),seo_target,
2,not_started,rib eye steak vs striploin,comparison,14800.0,16.0,Tier 1,14800.0,Rib Eye Steak vs. Striploin: What's the Difference?,seo_target,
3,not_started,what is vodka made from,definition,14800.0,25.0,Tier 1,14800.0,What Is Vodka Made From? (And How to Use It),seo_target,
3,not_started,what is creme fraiche,definition,12100.0,29.0,Tier 1,12100.0,What Is Creme Fraiche? (And How to Use It),seo_target,
3,not_started,bleached vs unbleached flour,comparison,12100.0,22.0,Tier 1,12100.0,Bleached vs. Unbleached Flour: What's the Difference?,seo_target,
3,not_started,what is tempura,definition,12100.0,27.0,Tier 1,12100.0,What Is Tempura? (And How to Use It),seo_target,
3,not_started,sesame oil substitute,substitute,12100.0,22.0,Tier 1,12100.0,Best Substitutes for Sesame Oil,seo_target,
3,not_started,what is espresso,definition,12100.0,17.0,Tier 1,12100.0,What Is Espresso? (And How to Use It),seo_target,
3,not_started,dijon mustard substitute,substitute,12100.0,29.0,Tier 1,12100.0,Best Substitutes for Dijon Mustard,seo_target,
3,not_started,what is mezcal,definition,12100.0,8.0,Tier 1,12100.0,What Is Mezcal? (And How to Use It),seo_target,
3,not_started,what is prosecco,definition,12100.0,13.0,Tier 1,12100.0,What Is Prosecco? (And How to Use It),seo_target,
3,not_started,macaroon vs macaron,comparison,12100.0,18.0,Tier 1,12100.0,Macaroon vs. Macaron: What's the Difference?,seo_target,
3,not_started,club soda vs sparkling water,comparison,12100.0,24.0,Tier 1,12100.0,Club Soda vs. Sparkling Water: What's the Difference?,seo_target,
3,not_started,butter substitute,substitute,12100.0,27.0,Tier 1,12100.0,butter substitute,seo_target,allrecipes_mobile_find
3,not_started,evaporated milk substitute,substitute,12100.0,27.0,Tier 1,12100.0,Best Substitutes for Evaporated Milk,seo_target,
3,not_started,vegetable oil substitute,substitute,9900.0,28.0,Tier 1,9900.0,Best Substitutes for Vegetable Oil,seo_target,
4,not_started,dip recipes,category_roundup,9900.0,20.0,Tier 1,9900.0,Dip Recipe,seo_target,
4,not_started,juicing recipes,category_roundup,9900.0,28.0,Tier 1,9900.0,Juicing Recipe,seo_target,
