batch_number,status,title,template_type,volume,kdi,tier,cluster_capture_potential,proposed_article_title,page_purpose,category
1,not_started,Loaf with a Chocolate Swirl,recipe_or_dish,27100.0,17.0,Tier 1,27100.0,Loaf Chocolate Swirl Recipe,seo_target,
1,not_started,shrimp tempura roll,recipe_or_dish,27100.0,27.0,Tier 1,27100.0,Shrimp Tempura Roll Recipe,seo_target,
1,not_started,black russian,ingredient_hub,27100.0,26.0,Tier 1,27100.0,Black Russian Recipe,seo_target,
1,not_started,prawns,ingredient_hub,27100.0,25.0,Tier 1,27100.0,Prawn Recipe,seo_target,
1,not_started,gazpachada,ingredient_hub,27100.0,26.0,Tier 1,27100.0,Gazpachada Recipe,seo_target,
1,not_started,Skyr,ingredient_hub,27100.0,22.0,Tier 1,27100.0,Skyr Recipe,seo_target,
1,not_started,lactation cookies,ingredient_hub,27100.0,22.0,Tier 1,27100.0,Lactation Cookies Recipe,seo_target,
1,not_started,cowboy candy,ingredient_hub,27100.0,27.0,Tier 1,27100.0,Cowboy Candy Recipe,seo_target,
1,not_started,roast chicken recipe,recipe_or_dish,27100.0,29.0,Tier 1,27100.0,Roast Chicken Recipe,seo_target,
1,not_started,peach schnapps,ingredient_hub,27100.0,21.0,Tier 1,27100.0,Peach Schnapp Recipe,seo_target,
1,not_started,superman ice cream,recipe_or_dish,27100.0,25.0,Tier 1,27100.0,Superman Ice Cream Recipe,seo_target,
1,not_started,arrachera,ingredient_hub,27100.0,26.0,Tier 1,27100.0,Arrachera Recipe,seo_target,
1,not_started,firecracker pop oreos,recipe_or_dish,27100.0,28.0,Tier 1,27100.0,Firecracker Pop Oreos Recipe,seo_target,
1,not_started,someng,ingredient_hub,27100.0,26.0,Tier 1,27100.0,Someng Recipe,seo_target,
1,not_started,peanut sauce recipe,recipe_or_dish,27100.0,28.0,Tier 1,27100.0,Peanut Sauce Recipe,seo_target,
1,not_started,kringle,ingredient_hub,27100.0,28.0,Tier 1,27100.0,Kringle Recipe,seo_target,
1,not_started,summer sausage,ingredient_hub,27100.0,29.0,Tier 1,27100.0,Summer Sausage Recipe,seo_target,
1,not_started,steak fries,ingredient_hub,27100.0,26.0,Tier 1,27100.0,Steak Fries Recipe,seo_target,
1,not_started,salsa mild,ingredient_hub,27100.0,23.0,Tier 1,27100.0,Salsa Mild Recipe,seo_target,
1,not_started,190 c to f,recipe_or_dish,27100.0,28.0,Tier 1,27100.0,190 C F Recipe,seo_target,
1,not_started,Bavette Steak,ingredient_hub,27100.0,20.0,Tier 1,27100.0,Bavette Steak Recipe,seo_target,
1,not_started,internal temperature of a pork,recipe_or_dish,27100.0,29.0,Tier 1,27100.0,Internal Temperature Pork Recipe,seo_target,
1,not_started,liqueurs triple sec,recipe_or_dish,27100.0,17.0,Tier 1,27100.0,Liqueur Triple Sec Recipe,seo_target,
1,not_started,white pepper,ingredient_hub,27100.0,23.0,Tier 1,27100.0,White Pepper Recipe,seo_target,
1,not_started,castelvetrano olives,ingredient_hub,27100.0,20.0,Tier 1,27100.0,"Castelvetrano Olives: Uses, Substitutes & Recipes",seo_target,cuisine_specialty
1,not_started,turkey sausage,ingredient_hub,27100.0,28.0,Tier 1,27100.0,Turkey Sausage Recipe,seo_target,
1,not_started,yellowfin tuna,ingredient_hub,27100.0,28.0,Tier 1,27100.0,Yellowfin Tuna Recipe,seo_target,
1,not_started,hazelnut,ingredient_hub,27100.0,28.0,Tier 1,27100.0,Hazelnut Recipe,seo_target,
1,not_started,lychee martini,ingredient_hub,27100.0,26.0,Tier 1,27100.0,Lychee Martini Recipe,seo_target,
1,not_started,rice crackers,ingredient_hub,27100.0,29.0,Tier 1,27100.0,Rice Crackers Recipe,seo_target,
1,not_started,panda express orange chicken,recipe_or_dish,27100.0,29.0,Tier 1,27100.0,Panda Express Orange Chicken Recipe,seo_target,
1,not_started,olive garden new menu rules,recipe_or_dish,27100.0,26.0,Tier 1,27100.0,olive garden new menu rules,seo_target,brand_news_reactive
1,not_started,steak recipes 2026,recipe_or_dish,22200.0,26.0,Tier 1,22200.0,steak recipes 2026,seo_target,keyword_gap_find
1,not_started,flank steak recipes,recipe_or_dish,22200.0,26.0,Tier 1,22200.0,Flank Steak Recipe,seo_target,
1,not_started,bulgur wheat,ingredient_hub,22200.0,28.0,Tier 1,22200.0,Bulgur Wheat Recipe,seo_target,
1,not_started,fried fish crispy,recipe_or_dish,22200.0,24.0,Tier 1,22200.0,Fried Fish Crispy Recipe,seo_target,
1,not_started,lemon pepper chicken,recipe_or_dish,22200.0,29.0,Tier 1,22200.0,Lemon Pepper Chicken Recipe,seo_target,
1,not_started,limoncello spritz,ingredient_hub,22200.0,23.0,Tier 1,22200.0,Limoncello Spritz Recipe,seo_target,
1,not_started,bottarga,ingredient_hub,22200.0,22.0,Tier 1,22200.0,Bottarga Recipe,seo_target,
1,not_started,skinny margarita recipe,recipe_or_dish,22200.0,23.0,Tier 1,22200.0,Skinny Margarita Recipe,seo_target,
1,not_started,jamon iberico,ingredient_hub,22200.0,25.0,Tier 1,22200.0,Jamon Iberico Recipe,seo_target,
1,not_started,sisig,ingredient_hub,22200.0,18.0,Tier 1,22200.0,Sisig Recipe,seo_target,
1,not_started,canned sardines,ingredient_hub,22200.0,25.0,Tier 1,22200.0,Canned Sardines Recipe,seo_target,
1,not_started,pigeon peas,ingredient_hub,22200.0,23.0,Tier 1,22200.0,Pigeon Pea Recipe,seo_target,
1,not_started,pepper jack cheese,recipe_or_dish,22200.0,10.0,Tier 1,22200.0,Pepper Jack Cheese Recipe,seo_target,
1,not_started,rasmalai,ingredient_hub,22200.0,26.0,Tier 1,22200.0,Rasmalai Recipe,seo_target,
1,not_started,taylor ham,ingredient_hub,22200.0,28.0,Tier 1,22200.0,taylor ham,seo_target,allrecipes_mobile_find
1,not_started,lemon drop drink recipe,recipe_or_dish,22200.0,26.0,Tier 1,22200.0,Lemon Drop Drink Recipe,seo_target,
1,not_started,tuna tartare,ingredient_hub,22200.0,19.0,Tier 1,22200.0,Tuna Tartare Recipe,seo_target,
1,not_started,lobster roll recipe,recipe_or_dish,22200.0,29.0,Tier 1,22200.0,Lobster Roll Recipe,seo_target,
1,not_started,persian cucumber,ingredient_hub,22200.0,16.0,Tier 1,22200.0,Persian Cucumber Recipe,seo_target,
1,not_started,fish for fried,recipe_or_dish,22200.0,24.0,Tier 1,22200.0,fish for fried,seo_target,allrecipes_mobile_find
1,not_started,can you freeze cheese,recipe_or_dish,22200.0,21.0,Tier 1,22200.0,Freeze Cheese Recipe,seo_target,
1,not_started,shirley temple recipe,recipe_or_dish,22200.0,27.0,Tier 1,22200.0,Shirley Temple Recipe,seo_target,
1,not_started,best pizza,ingredient_hub,22200.0,17.0,Tier 1,22200.0,Pizza Recipe,seo_target,
1,not_started,ranch water recipe,recipe_or_dish,22200.0,28.0,Tier 1,22200.0,Ranch Water Recipe,seo_target,
1,not_started,nacho cheese,ingredient_hub,22200.0,24.0,Tier 1,22200.0,Nacho Cheese Recipe,seo_target,
1,not_started,recipe for brinjal,recipe_or_dish,22200.0,26.0,Tier 1,22200.0,Brinjal Recipe,seo_target,
1,not_started,hainanese chicken,ingredient_hub,22200.0,25.0,Tier 1,22200.0,Hainanese Chicken Recipe,seo_target,
1,not_started,virgin and extra virgin olive oil,recipe_or_dish,22200.0,20.0,Tier 1,22200.0,virgin and extra virgin olive oil,seo_target,allrecipes_mobile_find
1,not_started,bresaola,ingredient_hub,22200.0,13.0,Tier 1,22200.0,Bresaola Recipe,seo_target,
1,not_started,steak seasoning,ingredient_hub,22200.0,25.0,Tier 1,22200.0,Steak Seasoning Recipe,seo_target,
1,not_started,queso blanco,ingredient_hub,22200.0,17.0,Tier 1,22200.0,Queso Blanco Recipe,seo_target,
1,not_started,calabaza,ingredient_hub,22200.0,27.0,Tier 1,22200.0,Calabaza Recipe,seo_target,
1,not_started,all purpose seasoning,recipe_or_dish,22200.0,25.0,Tier 1,22200.0,All Purpose Seasoning Recipe,seo_target,
1,not_started,Sourdough Focaccia Recipe,recipe_or_dish,22200.0,22.0,Tier 1,22200.0,Sourdough Focaccia Recipe,seo_target,
1,not_started,tocino,ingredient_hub,22200.0,21.0,Tier 1,22200.0,Tocino Recipe,seo_target,
1,not_started,twinkie,ingredient_hub,22200.0,27.0,Tier 1,22200.0,Twinkie Recipe,seo_target,
1,not_started,Snow Crab Legs,recipe_or_dish,22200.0,24.0,Tier 1,22200.0,Snow Crab Leg Recipe,seo_target,
1,not_started,sub sandwich,ingredient_hub,22200.0,27.0,Tier 1,22200.0,Sub Sandwich Recipe,seo_target,
1,not_started,Chili Con Carne,recipe_or_dish,22200.0,20.0,Tier 1,22200.0,Chili Con Carne Recipe,seo_target,
1,not_started,cockduck,ingredient_hub,22200.0,26.0,Tier 1,22200.0,Cockduck Recipe,seo_target,
1,not_started,crawfish effoute,ingredient_hub,22200.0,22.0,Tier 1,22200.0,Crawfish Effoute Recipe,seo_target,
1,not_started,thanksgiving side dishes,recipe_or_dish,22200.0,22.0,Tier 1,22200.0,Thanksgiving Side Dishe Recipe,seo_target,
1,not_started,stracciatella cheese,ingredient_hub,22200.0,27.0,Tier 1,22200.0,Stracciatella Cheese Recipe,seo_target,
1,not_started,muddy buddy recipe,recipe_or_dish,22200.0,24.0,Tier 1,22200.0,Muddy Buddy Recipe,seo_target,
1,not_started,christmas candy,ingredient_hub,22200.0,25.0,Tier 1,22200.0,Christma Candy Recipe,seo_target,
1,not_started,chicken karaage,ingredient_hub,22200.0,29.0,Tier 1,22200.0,Chicken Karaage Recipe,seo_target,
1,not_started,healthiest fast food,recipe_or_dish,22200.0,28.0,Tier 1,22200.0,Healthiest Fast Food Recipe,seo_target,
1,not_started,flour all purpose,recipe_or_dish,22200.0,18.0,Tier 1,22200.0,Flour All Purpose Recipe,seo_target,
1,not_started,inari sushi,ingredient_hub,22200.0,27.0,Tier 1,22200.0,Inari Sushi Recipe,seo_target,
1,not_started,midori sour,ingredient_hub,22200.0,21.0,Tier 1,22200.0,Midori Sour Recipe,seo_target,
1,not_started,orange roughy,ingredient_hub,22200.0,25.0,Tier 1,22200.0,Orange Roughy Recipe,seo_target,
1,not_started,smothered chicken,ingredient_hub,22200.0,29.0,Tier 1,22200.0,Smothered Chicken Recipe,seo_target,
1,not_started,dry martini,ingredient_hub,22200.0,26.0,Tier 1,22200.0,Dry Martini Recipe,seo_target,
1,not_started,au jus recipe,recipe_or_dish,22200.0,25.0,Tier 1,22200.0,Au Jus Recipe,seo_target,
1,not_started,boudin sausage,ingredient_hub,22200.0,29.0,Tier 1,22200.0,Boudin Sausage Recipe,seo_target,
1,not_started,milano cookies,ingredient_hub,22200.0,17.0,Tier 1,22200.0,Milano Cookies Recipe,seo_target,
1,not_started,bacon thick cut,recipe_or_dish,22200.0,15.0,Tier 1,22200.0,Bacon Thick Cut Recipe,seo_target,
1,not_started,john daly drink,recipe_or_dish,22200.0,27.0,Tier 1,22200.0,John Daly Drink Recipe,seo_target,
1,not_started,voodoo chips,ingredient_hub,22200.0,14.0,Tier 1,22200.0,Voodoo Chips Recipe,seo_target,
1,not_started,321 ribs,recipe_or_dish,22200.0,29.0,Tier 1,22200.0,321 Ribs Recipe,seo_target,
1,not_started,Grinder Sandwich,ingredient_hub,22200.0,14.0,Tier 1,22200.0,Grinder Sandwich Recipe,seo_target,
1,not_started,cornish hen recipe,recipe_or_dish,22200.0,26.0,Tier 1,22200.0,Cornish Hen Recipe,seo_target,
1,not_started,grape salad recipe,recipe_or_dish,22200.0,29.0,Tier 1,22200.0,Grape Salad Recipe,seo_target,
1,not_started,fortified wine,ingredient_hub,22200.0,18.0,Tier 1,22200.0,Fortified Wine Recipe,seo_target,
1,not_started,skirt steak recipes,recipe_or_dish,22200.0,29.0,Tier 1,22200.0,Skirt Steak Recipe,seo_target,
1,not_started,military diet,ingredient_hub,22200.0,25.0,Tier 1,22200.0,Military Diet Recipe,seo_target,
1,not_started,dunkin donuts bucket,recipe_or_dish,22200.0,29.0,Tier 1,22200.0,dunkin donuts bucket,seo_target,brand_news_reactive
1,not_started,lamb chop,ingredient_hub,22200.0,29.0,Tier 1,22200.0,Lamb Chop Recipe,seo_target,
1,not_started,asiago cheese,ingredient_hub,22200.0,27.0,Tier 1,22200.0,Asiago Cheese Recipe,seo_target,
1,not_started,menma,ingredient_hub,22200.0,29.0,Tier 1,22200.0,Menma Recipe,seo_target,
1,not_started,smoked paprika,ingredient_hub,22200.0,26.0,Tier 1,22200.0,Smoked Paprika Recipe,seo_target,
1,not_started,milk dud,ingredient_hub,22200.0,28.0,Tier 1,22200.0,Milk Dud Recipe,seo_target,
1,not_started,pork belly burnt ends,recipe_or_dish,22200.0,17.0,Tier 1,22200.0,Pork Belly Burnt End Recipe,seo_target,
1,not_started,consome,ingredient_hub,22200.0,24.0,Tier 1,22200.0,Consome Recipe,seo_target,
1,not_started,elderflower,ingredient_hub,22200.0,28.0,Tier 1,22200.0,Elderflower Recipe,seo_target,
1,not_started,crunchwrap supreme,ingredient_hub,22200.0,29.0,Tier 1,22200.0,Crunchwrap Supreme Recipe,seo_target,
1,not_started,gin cocktails,ingredient_hub,22200.0,29.0,Tier 1,22200.0,Gin Cocktail Recipe,seo_target,
1,not_started,black bean recipes,recipe_or_dish,22200.0,24.0,Tier 1,22200.0,Black Bean Recipe,seo_target,
1,not_started,egusi,ingredient_hub,22200.0,29.0,Tier 1,22200.0,Egusi Recipe,seo_target,
1,not_started,rye whiskey for manhattan cocktail,recipe_or_dish,22200.0,17.0,Tier 1,22200.0,Rye Whiskey Manhattan Cocktail Recipe,seo_target,
