batch_number,status,title,template_type,volume,kdi,tier,cluster_capture_potential,proposed_article_title,page_purpose,category
3,not_started,cow tongue,ingredient_hub,14800.0,17.0,Tier 1,14800.0,Cow Tongue Recipe,seo_target,
3,not_started,molasses molasses,ingredient_hub,14800.0,28.0,Tier 1,14800.0,Molasses Molasses Recipe,seo_target,
3,not_started,Mini Cupcakes,ingredient_hub,14800.0,14.0,Tier 1,14800.0,Mini Cupcake Recipe,seo_target,
3,not_started,gluten-free foods and snacks,recipe_or_dish,14800.0,18.0,Tier 1,14800.0,Glutenfree Food Snack Recipe,seo_target,
3,not_started,light rum for piña colada,recipe_or_dish,14800.0,20.0,Tier 1,14800.0,Light Rum Pia Colada Recipe,seo_target,
3,not_started,beef cheeks,ingredient_hub,14800.0,16.0,Tier 1,14800.0,Beef Cheek Recipe,seo_target,
3,not_started,ranch seasoning,ingredient_hub,14800.0,29.0,Tier 1,14800.0,Ranch Seasoning Recipe,seo_target,
3,not_started,baking powder and double acting baking powder,recipe_or_dish,14800.0,24.0,Tier 1,14800.0,Baking Powder Double Acting Baking Powder Recipe,seo_target,
3,not_started,streusel topping,ingredient_hub,14800.0,19.0,Tier 1,14800.0,Streusel Topping Recipe,seo_target,
3,not_started,broccoli,ingredient_hub,14800.0,16.0,Tier 1,14800.0,Broccoli Recipe,seo_target,
3,not_started,mexican cookies,ingredient_hub,14800.0,29.0,Tier 1,14800.0,Mexican Cookies Recipe,seo_target,
3,not_started,ripe banana,ingredient_hub,14800.0,23.0,Tier 1,14800.0,Ripe Banana Recipe,seo_target,
3,not_started,quesabirria tacos,ingredient_hub,14800.0,29.0,Tier 1,14800.0,quesabirria tacos,seo_target,allrecipes_mobile_find
3,not_started,shrimp po boy,recipe_or_dish,14800.0,24.0,Tier 1,14800.0,Shrimp Po Boy Recipe,seo_target,
3,not_started,mineral water and sparkling water,recipe_or_dish,14800.0,23.0,Tier 1,14800.0,Mineral Water Sparkling Water Recipe,seo_target,
3,not_started,alaskan roll,ingredient_hub,14800.0,18.0,Tier 1,14800.0,Alaskan Roll Recipe,seo_target,
3,not_started,shrimp shumai,ingredient_hub,14800.0,25.0,Tier 1,14800.0,Shrimp Shumai Recipe,seo_target,
3,not_started,Flank Steak for Beef and Broccoli,recipe_or_dish,14800.0,22.0,Tier 1,14800.0,Flank Steak Beef Broccoli Recipe,seo_target,
3,not_started,milkshake whey protein,recipe_or_dish,14800.0,26.0,Tier 1,14800.0,Milkshake Whey Protein Recipe,seo_target,
3,not_started,nanaimo bars,ingredient_hub,14800.0,26.0,Tier 1,14800.0,Nanaimo Bar Recipe,seo_target,
3,not_started,braciole recipe,recipe_or_dish,14800.0,29.0,Tier 1,14800.0,Braciole Recipe,seo_target,
3,not_started,absinthe,ingredient_hub,14800.0,18.0,Tier 1,14800.0,Absinthe Recipe,seo_target,
3,not_started,candied bacon,ingredient_hub,14800.0,21.0,Tier 1,14800.0,Candied Bacon Recipe,seo_target,
3,not_started,acini de pepe,recipe_or_dish,14800.0,26.0,Tier 1,14800.0,Acini De Pepe Recipe,seo_target,
3,not_started,pink chicken,ingredient_hub,14800.0,25.0,Tier 1,14800.0,Pink Chicken Recipe,seo_target,
3,not_started,dino ribs,ingredient_hub,14800.0,17.0,Tier 1,14800.0,Dino Ribs Recipe,seo_target,
3,not_started,how to pronounce the word gyro,howto_technique,14800.0,28.0,Tier 1,14800.0,Pronounce Word Gyro Recipe,seo_target,
3,not_started,chessman cookies,ingredient_hub,14800.0,20.0,Tier 1,14800.0,Chessman Cookies Recipe,seo_target,
3,not_started,honey crisp apples,recipe_or_dish,14800.0,29.0,Tier 1,14800.0,Honey Crisp Apple Recipe,seo_target,
3,not_started,Indian Small Plates and Cocktails,recipe_or_dish,14800.0,28.0,Tier 1,14800.0,Indian Small Plate Cocktail Recipe,seo_target,
3,not_started,fry bread recipe,recipe_or_dish,14800.0,24.0,Tier 1,14800.0,Fry Bread Recipe,seo_target,
3,not_started,sweet peppers,ingredient_hub,14800.0,17.0,Tier 1,14800.0,Sweet Pepper Recipe,seo_target,
3,not_started,chrysanthemum tea,ingredient_hub,14800.0,28.0,Tier 1,14800.0,Chrysanthemum Tea Recipe,seo_target,
3,not_started,swordfish recipe,recipe_or_dish,14800.0,28.0,Tier 1,14800.0,Swordfish Recipe,seo_target,
3,not_started,keto dinner ideas,recipe_or_dish,14800.0,22.0,Tier 1,14800.0,Keto Dinner Idea Recipe,seo_target,
3,not_started,How to Boil Chicken Breast,howto_technique,14800.0,29.0,Tier 1,14800.0,Boil Chicken Breast Recipe,seo_target,
3,not_started,kafta,ingredient_hub,14800.0,23.0,Tier 1,14800.0,Kafta Recipe,seo_target,
3,not_started,is red velvet chocolate,recipe_or_dish,14800.0,28.0,Tier 1,14800.0,Red Velvet Chocolate Recipe,seo_target,
3,not_started,spider roll,ingredient_hub,14800.0,21.0,Tier 1,14800.0,Spider Roll Recipe,seo_target,
3,not_started,chamoy pickle,ingredient_hub,14800.0,21.0,Tier 1,14800.0,Chamoy Pickle Recipe,seo_target,
3,not_started,chicken saltimbocca,ingredient_hub,14800.0,23.0,Tier 1,14800.0,Chicken Saltimbocca Recipe,seo_target,
3,not_started,heinz 57,recipe_or_dish,14800.0,26.0,Tier 1,14800.0,heinz 57,seo_target,allrecipes_mobile_find
3,not_started,hot chocolate mexicano,recipe_or_dish,14800.0,29.0,Tier 1,14800.0,Hot Chocolate Mexicano Recipe,seo_target,
3,not_started,non perishable food,recipe_or_dish,14800.0,24.0,Tier 1,14800.0,Non Perishable Food Recipe,seo_target,
3,not_started,clover club,ingredient_hub,14800.0,25.0,Tier 1,14800.0,Clover Club Recipe,seo_target,
3,not_started,repollo,ingredient_hub,14800.0,21.0,Tier 1,14800.0,Repollo Recipe,seo_target,
3,not_started,pork loin roast recipe,recipe_or_dish,14800.0,24.0,Tier 1,14800.0,Pork Loin Roast Recipe,seo_target,
3,not_started,mango glutinous rice recipe,recipe_or_dish,14800.0,27.0,Tier 1,14800.0,Mango Glutinous Rice Recipe,seo_target,
3,not_started,havarti,ingredient_hub,14800.0,28.0,Tier 1,14800.0,Havarti Recipe,seo_target,
3,not_started,chickis wings,ingredient_hub,14800.0,24.0,Tier 1,14800.0,Chickis Wings Recipe,seo_target,
3,not_started,asada tacos,ingredient_hub,14800.0,29.0,Tier 1,14800.0,Asada Tacos Recipe,seo_target,
3,not_started,powdered sugar frosting,recipe_or_dish,14800.0,29.0,Tier 1,14800.0,Powdered Sugar Frosting Recipe,seo_target,
3,not_started,yakamein,ingredient_hub,14800.0,25.0,Tier 1,14800.0,Yakamein Recipe,seo_target,
3,not_started,Freekeh,ingredient_hub,14800.0,28.0,Tier 1,14800.0,Freekeh Recipe,seo_target,
3,not_started,how to make matcha,howto_technique,14800.0,16.0,Tier 1,14800.0,Matcha Recipe,seo_target,
3,not_started,Campanelle Pasta,ingredient_hub,14800.0,25.0,Tier 1,14800.0,Campanelle Pasta Recipe,seo_target,
3,not_started,rib tips,ingredient_hub,14800.0,27.0,Tier 1,14800.0,Rib Tip Recipe,seo_target,
3,not_started,Dubai Chocolate Bar Recipe,recipe_or_dish,14800.0,24.0,Tier 1,116760.0,Dubai Chocolate Bar Recipe,seo_target,trend_2026
3,not_started,low fat yogurt,recipe_or_dish,14800.0,18.0,Tier 1,14800.0,Low Fat Yogurt Recipe,seo_target,
3,not_started,pickled ginger,ingredient_hub,14800.0,26.0,Tier 1,14800.0,Pickled Ginger Recipe,seo_target,
3,not_started,capellini pasta,ingredient_hub,14800.0,24.0,Tier 1,14800.0,Capellini Pasta Recipe,seo_target,
3,not_started,tagliolini,ingredient_hub,14800.0,19.0,Tier 1,14800.0,Tagliolini Recipe,seo_target,
3,not_started,salsa roja,ingredient_hub,14800.0,26.0,Tier 1,14800.0,Salsa Roja Recipe,seo_target,
3,not_started,classic chili recipe,recipe_or_dish,14800.0,26.0,Tier 1,14800.0,Classic Chili Recipe,seo_target,
3,not_started,farofa,ingredient_hub,14800.0,29.0,Tier 1,14800.0,Farofa Recipe,seo_target,
3,not_started,easy meals under 30 minutes,recipe_or_dish,14800.0,25.0,Tier 1,14800.0,Meal Under 30 Minute Recipe,seo_target,
3,not_started,beef cuts best,recipe_or_dish,14800.0,28.0,Tier 1,14800.0,Beef Cut Recipe,seo_target,
3,not_started,wine eiswein,ingredient_hub,14800.0,22.0,Tier 1,14800.0,Wine Eiswein Recipe,seo_target,
3,not_started,poached eggs trick,recipe_or_dish,14800.0,19.0,Tier 1,14800.0,Poached Egg Trick Recipe,seo_target,
3,not_started,overnight oats with chia seeds,recipe_or_dish,14800.0,27.0,Tier 1,14800.0,Overnight Oats Chia Seed Recipe,seo_target,
3,not_started,fireball whiskey and,recipe_or_dish,14800.0,27.0,Tier 1,14800.0,Fireball Whiskey Recipe,seo_target,
3,not_started,how to make self rising flour,howto_technique,14800.0,29.0,Tier 1,14800.0,how to make self rising flour,seo_target,allrecipes_mobile_find
3,not_started,deli meat,ingredient_hub,14800.0,25.0,Tier 1,14800.0,Deli Meat Recipe,seo_target,
3,not_started,pickled garlic,ingredient_hub,14800.0,25.0,Tier 1,14800.0,Pickled Garlic Recipe,seo_target,
3,not_started,bundt cake recipes,recipe_or_dish,14800.0,29.0,Tier 1,14800.0,Bundt Cake Recipe,seo_target,
3,not_started,protein waffles,ingredient_hub,14800.0,27.0,Tier 1,14800.0,Protein Waffles Recipe,seo_target,
3,not_started,turkey leg,ingredient_hub,12100.0,24.0,Tier 1,12100.0,Turkey Leg Recipe,seo_target,
3,not_started,leftover chicken recipes,recipe_or_dish,12100.0,26.0,Tier 1,12100.0,Leftover Chicken Recipe,seo_target,
3,not_started,chicken taco soup,recipe_or_dish,12100.0,29.0,Tier 1,12100.0,Chicken Taco Soup Recipe,seo_target,
3,not_started,toddler meals,ingredient_hub,12100.0,29.0,Tier 1,12100.0,Toddler Meal Recipe,seo_target,
3,not_started,top 50 cocktail list,recipe_or_dish,12100.0,28.0,Tier 1,12100.0,Top 50 Cocktail List Recipe,seo_target,
3,not_started,banana pudding ice cream,recipe_or_dish,12100.0,29.0,Tier 1,12100.0,Banana Pudding Ice Cream Recipe,seo_target,
3,not_started,whipped cream cheese,recipe_or_dish,12100.0,24.0,Tier 1,12100.0,Whipped Cream Cheese Recipe,seo_target,
3,not_started,indian tacos,ingredient_hub,12100.0,27.0,Tier 1,12100.0,Indian Tacos Recipe,seo_target,
3,not_started,tinto vino tinto,recipe_or_dish,12100.0,26.0,Tier 1,12100.0,Tinto Vino Tinto Recipe,seo_target,
3,not_started,garnachas,ingredient_hub,12100.0,29.0,Tier 1,12100.0,Garnacha Recipe,seo_target,
3,not_started,tomato bisque with tomato soup,recipe_or_dish,12100.0,29.0,Tier 1,12100.0,Tomato Bisque Tomato Soup Recipe,seo_target,
3,not_started,melba toast,ingredient_hub,12100.0,17.0,Tier 1,12100.0,Melba Toast Recipe,seo_target,
3,not_started,pasta parcels,ingredient_hub,12100.0,22.0,Tier 1,12100.0,Pasta Parcel Recipe,seo_target,
3,not_started,leche evaporada,ingredient_hub,12100.0,27.0,Tier 1,12100.0,Leche Evaporada Recipe,seo_target,
3,not_started,tomato bisque soup recipe,recipe_or_dish,12100.0,27.0,Tier 1,12100.0,Tomato Bisque Soup Recipe,seo_target,
3,not_started,Perilla Oil,ingredient_hub,12100.0,29.0,Tier 1,12100.0,Perilla Oil Recipe,seo_target,
3,not_started,mexican oregano,ingredient_hub,12100.0,29.0,Tier 1,12100.0,Mexican Oregano Recipe,seo_target,
3,not_started,mexican tequila,ingredient_hub,12100.0,9.0,Tier 1,12100.0,Mexican Tequila Recipe,seo_target,
3,not_started,candy bar croissants,recipe_or_dish,12100.0,29.0,Tier 1,12100.0,Candy Bar Croissant Recipe,seo_target,
3,not_started,chocolate covered cherries,recipe_or_dish,12100.0,28.0,Tier 1,12100.0,Chocolate Covered Cherry Recipe,seo_target,
3,not_started,genmaicha,ingredient_hub,12100.0,26.0,Tier 1,12100.0,Genmaicha Recipe,seo_target,
3,not_started,fig jam and,recipe_or_dish,12100.0,27.0,Tier 1,12100.0,fig jam and,seo_target,allrecipes_mobile_find
3,not_started,ideas for lunch for kindergarteners,recipe_or_dish,12100.0,23.0,Tier 1,12100.0,Idea Lunch Kindergartener Recipe,seo_target,
3,not_started,croffle,ingredient_hub,12100.0,28.0,Tier 1,12100.0,Croffle Recipe,seo_target,
3,not_started,mango juice,ingredient_hub,12100.0,28.0,Tier 1,12100.0,Mango Juice Recipe,seo_target,
3,not_started,high protein ice cream,recipe_or_dish,12100.0,29.0,Tier 1,12100.0,High Protein Ice Cream Recipe,seo_target,
3,not_started,drinks containing gin,recipe_or_dish,12100.0,25.0,Tier 1,12100.0,drinks containing gin,seo_target,allrecipes_mobile_find
3,not_started,pumpkin chocolate chip muffins,recipe_or_dish,12100.0,27.0,Tier 1,12100.0,Pumpkin Chocolate Chip Muffin Recipe,seo_target,
3,not_started,dry aged beef,recipe_or_dish,12100.0,24.0,Tier 1,12100.0,Dry Aged Beef Recipe,seo_target,
3,not_started,gluten-free sourdough bread starter,recipe_or_dish,12100.0,28.0,Tier 1,12100.0,Glutenfree Sourdough Bread Starter Recipe,seo_target,
3,not_started,pu pu platter,recipe_or_dish,12100.0,26.0,Tier 1,12100.0,Pu Pu Platter Recipe,seo_target,
3,not_started,hershey's raspberry decadence nuggets,recipe_or_dish,12100.0,28.0,Tier 1,12100.0,hershey's raspberry decadence nuggets,seo_target,brand_news_reactive
3,not_started,pork jowl,ingredient_hub,12100.0,23.0,Tier 1,12100.0,Pork Jowl Recipe,seo_target,
3,not_started,chia seeds in fruit smoothies,recipe_or_dish,12100.0,26.0,Tier 1,12100.0,Chia Seed Fruit Smoothy Recipe,seo_target,
3,not_started,healthy ground beef recipes,recipe_or_dish,12100.0,21.0,Tier 1,12100.0,Healthy Ground Beef Recipe,seo_target,
3,not_started,little smokies,ingredient_hub,12100.0,29.0,Tier 1,12100.0,little smokies,seo_target,allrecipes_mobile_find
3,not_started,dirt pudding recipe,recipe_or_dish,12100.0,29.0,Tier 1,12100.0,Dirt Pudding Recipe,seo_target,
3,not_started,chicken fillet,ingredient_hub,12100.0,27.0,Tier 1,12100.0,Chicken Fillet Recipe,seo_target,
3,not_started,frying with canola,recipe_or_dish,12100.0,29.0,Tier 1,12100.0,frying with canola,seo_target,allrecipes_mobile_find
3,not_started,bbw baked,ingredient_hub,12100.0,28.0,Tier 1,12100.0,Bbw Baked Recipe,seo_target,
3,not_started,comparison of two vinegars,recipe_or_dish,12100.0,22.0,Tier 1,12100.0,Comparison Two Vinegar Recipe,seo_target,
3,not_started,loaded nachos,ingredient_hub,12100.0,28.0,Tier 1,12100.0,Loaded Nachos Recipe,seo_target,
3,not_started,ranch style beans,recipe_or_dish,12100.0,20.0,Tier 1,12100.0,Ranch Style Beans Recipe,seo_target,
3,not_started,tea cakes,ingredient_hub,12100.0,27.0,Tier 1,12100.0,Tea Cake Recipe,seo_target,
3,not_started,green peas,ingredient_hub,12100.0,20.0,Tier 1,12100.0,Green Pea Recipe,seo_target,
3,not_started,fried pickles recipe,recipe_or_dish,12100.0,26.0,Tier 1,12100.0,Fried Pickles Recipe,seo_target,
3,not_started,crockpot chicken tacos,recipe_or_dish,12100.0,28.0,Tier 1,12100.0,Crockpot Chicken Tacos Recipe,seo_target,
3,not_started,Milk Bread Recipe,recipe_or_dish,12100.0,21.0,Tier 1,12100.0,Milk Bread Recipe,seo_target,
3,not_started,pretzel sticks,ingredient_hub,12100.0,18.0,Tier 1,12100.0,Pretzel Stick Recipe,seo_target,
3,not_started,Steamed Dumplings,ingredient_hub,12100.0,26.0,Tier 1,12100.0,Steamed Dumplings Recipe,seo_target,
3,not_started,low calorie starbucks drinks,recipe_or_dish,12100.0,19.0,Tier 1,12100.0,Low Calorie Starbuck Drink Recipe,seo_target,
3,not_started,cardamom,ingredient_hub,12100.0,19.0,Tier 1,12100.0,Cardamom Recipe,seo_target,
3,not_started,smoked chuck roast,recipe_or_dish,12100.0,25.0,Tier 1,12100.0,smoked chuck roast,seo_target,allrecipes_mobile_find
3,not_started,liver and onions,recipe_or_dish,12100.0,28.0,Tier 1,12100.0,liver and onions,seo_target,allrecipes_mobile_find
3,not_started,thai peanut sauce,recipe_or_dish,12100.0,29.0,Tier 1,12100.0,Thai Peanut Sauce Recipe,seo_target,
3,not_started,lunch ideas for kids,recipe_or_dish,12100.0,26.0,Tier 1,12100.0,Lunch Idea Kid Recipe,seo_target,
3,not_started,smoked pork loin,recipe_or_dish,12100.0,25.0,Tier 1,12100.0,Smoked Pork Loin Recipe,seo_target,
3,not_started,vegan chocolate cake,recipe_or_dish,12100.0,19.0,Tier 1,12100.0,Vegan Chocolate Cake Recipe,seo_target,
3,not_started,Breakfast Recipes Using Egg,recipe_or_dish,12100.0,27.0,Tier 1,12100.0,Breakfast Egg Recipe,seo_target,
3,not_started,gazpachera,ingredient_hub,12100.0,14.0,Tier 1,12100.0,Gazpachera Recipe,seo_target,
3,not_started,high protein meal prep,recipe_or_dish,12100.0,25.0,Tier 1,12100.0,High Protein Meal Prep Recipe,seo_target,
3,not_started,dried lima beans,recipe_or_dish,12100.0,14.0,Tier 1,12100.0,Dried Lima Beans Recipe,seo_target,
3,not_started,drive thru coffee,recipe_or_dish,12100.0,27.0,Tier 1,12100.0,drive thru coffee,seo_target,allrecipes_mobile_find
3,not_started,melting chocolate,ingredient_hub,12100.0,22.0,Tier 1,12100.0,melting chocolate,seo_target,allrecipes_mobile_find
3,not_started,choco la cake,recipe_or_dish,12100.0,24.0,Tier 1,12100.0,Choco La Cake Recipe,seo_target,
3,not_started,how to cook artichokes,howto_technique,12100.0,26.0,Tier 1,12100.0,Artichoke Recipe,seo_target,
3,not_started,canned beans,ingredient_hub,12100.0,28.0,Tier 1,12100.0,Canned Beans Recipe,seo_target,
3,not_started,egg roll wrappers,recipe_or_dish,12100.0,26.0,Tier 1,12100.0,Egg Roll Wrapper Recipe,seo_target,
3,not_started,can you freeze milk,recipe_or_dish,12100.0,21.0,Tier 1,12100.0,Freeze Milk Recipe,seo_target,
3,not_started,pizza bites,ingredient_hub,12100.0,23.0,Tier 1,12100.0,Pizza Bite Recipe,seo_target,
3,not_started,no bake chocolate oatmeal cookies,recipe_or_dish,12100.0,27.0,Tier 1,12100.0,No-Bake Chocolate Oatmeal Cookies Recipe,seo_target,
3,not_started,caramel candy,ingredient_hub,12100.0,29.0,Tier 1,12100.0,Caramel Candy Recipe,seo_target,
3,not_started,crouton recipe,recipe_or_dish,12100.0,26.0,Tier 1,12100.0,Crouton Recipe,seo_target,
3,not_started,snacking on frozen fruit,recipe_or_dish,12100.0,29.0,Tier 1,12100.0,Snacking Frozen Fruit Recipe,seo_target,
3,not_started,no bake oatmeal cookies,recipe_or_dish,12100.0,25.0,Tier 1,12100.0,No-Bake Oatmeal Cookies Recipe,seo_target,
3,not_started,mint tea,ingredient_hub,12100.0,21.0,Tier 1,12100.0,Mint Tea Recipe,seo_target,
3,not_started,pancit canton,ingredient_hub,12100.0,27.0,Tier 1,12100.0,Pancit Canton Recipe,seo_target,
3,not_started,ancho chile,ingredient_hub,12100.0,26.0,Tier 1,12100.0,"Ancho Chile: Uses, Substitutes & Recipes",seo_target,cuisine_specialty
3,not_started,acai bowl recipe,recipe_or_dish,12100.0,19.0,Tier 1,12100.0,Acai Bowl Recipe,seo_target,
3,not_started,chocolate chunk muffins recipe,recipe_or_dish,12100.0,27.0,Tier 1,12100.0,Chocolate Chunk Muffin Recipe,seo_target,
3,not_started,bacon bits,ingredient_hub,12100.0,28.0,Tier 1,12100.0,Bacon Bit Recipe,seo_target,
3,not_started,chocolate flan cake,recipe_or_dish,12100.0,14.0,Tier 1,12100.0,Chocolate Flan Cake Recipe,seo_target,
3,not_started,Smoking a Turkey,recipe_or_dish,12100.0,26.0,Tier 1,12100.0,Smoking Turkey Recipe,seo_target,
3,not_started,candy crescent,ingredient_hub,12100.0,23.0,Tier 1,12100.0,Candy Crescent Recipe,seo_target,
3,not_started,flour glutinous,ingredient_hub,12100.0,19.0,Tier 1,12100.0,Flour Glutinous Recipe,seo_target,
3,not_started,how much minced garlic equals a clove,howto_technique,12100.0,29.0,Tier 1,12100.0,How Much Minced Garlic Equal Clove Recipe,seo_target,
3,not_started,horseradish sauce for prime rib,recipe_or_dish,12100.0,22.0,Tier 1,12100.0,Horseradish Sauce Prime Rib Recipe,seo_target,
3,not_started,souse meat,ingredient_hub,12100.0,18.0,Tier 1,12100.0,Souse Meat Recipe,seo_target,
3,not_started,fresh mozzarella cheese,recipe_or_dish,12100.0,26.0,Tier 1,12100.0,Fresh Mozzarella Cheese Recipe,seo_target,
3,not_started,Cold Smoked Salmon,recipe_or_dish,12100.0,17.0,Tier 1,12100.0,Cold Smoked Salmon Recipe,seo_target,
3,not_started,how to ripen bananas fast,howto_technique,12100.0,29.0,Tier 1,12100.0,Ripen Banana Fast Recipe,seo_target,
3,not_started,olive oil for steak marinade,recipe_or_dish,12100.0,29.0,Tier 1,12100.0,Olive Oil Steak Marinade Recipe,seo_target,
3,not_started,coulis,ingredient_hub,12100.0,25.0,Tier 1,12100.0,Coulis Recipe,seo_target,
3,not_started,mudslide drink,ingredient_hub,12100.0,25.0,Tier 1,12100.0,Mudslide Drink Recipe,seo_target,
3,not_started,Homemade Marshmallows,ingredient_hub,12100.0,26.0,Tier 1,12100.0,Marshmallow Recipe,seo_target,
3,not_started,crockpot ham recipes slow cooker,recipe_or_dish,12100.0,28.0,Tier 1,12100.0,Crockpot Ham Slow Cooker Recipe,seo_target,
3,not_started,vodka gimlet,ingredient_hub,12100.0,25.0,Tier 1,12100.0,Vodka Gimlet Recipe,seo_target,
3,not_started,pudding cocoa,ingredient_hub,12100.0,29.0,Tier 1,12100.0,Pudding Cocoa Recipe,seo_target,
3,not_started,chicken ranch enchiladas,recipe_or_dish,12100.0,14.0,Tier 1,12100.0,Chicken Ranch Enchiladas Recipe,seo_target,
3,not_started,chorizo recipe,recipe_or_dish,12100.0,25.0,Tier 1,12100.0,Chorizo Recipe,seo_target,
3,not_started,school lunch ideas,recipe_or_dish,12100.0,25.0,Tier 1,12100.0,School Lunch Idea Recipe,seo_target,
3,not_started,ways to cook eggs,recipe_or_dish,12100.0,29.0,Tier 1,12100.0,Way Cook Egg Recipe,seo_target,
3,not_started,gelatina,ingredient_hub,12100.0,15.0,Tier 1,12100.0,Gelatina Recipe,seo_target,
3,not_started,gluten free bagels,recipe_or_dish,12100.0,26.0,Tier 1,12100.0,Gluten Free Bagel Recipe,seo_target,
3,not_started,stuffed mushroom recipe,recipe_or_dish,12100.0,29.0,Tier 1,12100.0,Stuffed Mushroom Recipe,seo_target,
3,not_started,brown sugar light brown sugar,recipe_or_dish,12100.0,25.0,Tier 1,12100.0,Brown Sugar Light Brown Sugar Recipe,seo_target,
3,not_started,potato pave,ingredient_hub,12100.0,14.0,Tier 1,12100.0,Potato Pave Recipe,seo_target,
3,not_started,Chipotle Rice Recipe,recipe_or_dish,12100.0,27.0,Tier 1,12100.0,Chipotle Rice Recipe,seo_target,
3,not_started,salmon seasoning,ingredient_hub,12100.0,26.0,Tier 1,12100.0,Salmon Seasoning Recipe,seo_target,
3,not_started,mango pomelo sago,recipe_or_dish,12100.0,26.0,Tier 1,12100.0,Mango Pomelo Sago Recipe,seo_target,
3,not_started,brazilian cheese bread,recipe_or_dish,12100.0,28.0,Tier 1,12100.0,Brazilian Cheese Bread Recipe,seo_target,
3,not_started,what is brandy,definition,12100.0,28.0,Tier 1,12100.0,What Is Brandy? (And How to Use It),seo_target,
3,not_started,how to thicken chili,howto_technique,12100.0,28.0,Tier 1,12100.0,Thicken Chili Recipe,seo_target,
3,not_started,chocolate liquor,ingredient_hub,12100.0,23.0,Tier 1,12100.0,Chocolate Liquor Recipe,seo_target,
3,not_started,gigi hadid pasta,recipe_or_dish,12100.0,28.0,Tier 1,12100.0,Gigi Hadid Pasta Recipe,seo_target,
3,not_started,el mezcal,ingredient_hub,12100.0,29.0,Tier 1,12100.0,El Mezcal Recipe,seo_target,
3,not_started,non dairy creamer,recipe_or_dish,12100.0,26.0,Tier 1,12100.0,Non Dairy Creamer Recipe,seo_target,
3,not_started,maple syrup,ingredient_hub,12100.0,25.0,Tier 1,12100.0,Maple Syrup Recipe,seo_target,
3,not_started,Morning Eggs Recipes,recipe_or_dish,12100.0,26.0,Tier 1,12100.0,Morning Egg Recipe,seo_target,
3,not_started,gianduja,ingredient_hub,12100.0,23.0,Tier 1,12100.0,Gianduja Recipe,seo_target,
3,not_started,how do i make garlic toast,recipe_or_dish,12100.0,29.0,Tier 1,12100.0,Garlic Toast Recipe,seo_target,
3,not_started,how to open a coconut,howto_technique,12100.0,28.0,Tier 1,12100.0,Open Coconut Recipe,seo_target,
3,not_started,Moong Dal,ingredient_hub,12100.0,27.0,Tier 1,12100.0,Moong Dal Recipe,seo_target,
3,not_started,bomboloni,ingredient_hub,12100.0,22.0,Tier 1,12100.0,Bomboloni Recipe,seo_target,
3,not_started,is a tomato a fruit,recipe_or_dish,12100.0,29.0,Tier 1,12100.0,Tomato Fruit Recipe,seo_target,
3,not_started,empanada dough,ingredient_hub,12100.0,25.0,Tier 1,12100.0,Empanada Dough Recipe,seo_target,
3,not_started,rock shrimp,ingredient_hub,12100.0,22.0,Tier 1,12100.0,Rock Shrimp Recipe,seo_target,
